Price,Adj Close,Close,High,Low,Open,Volume
Ticker,0285.HK,0285.HK,0285.HK,0285.HK,0285.HK,0285.HK
Date,,,,,,
2025-04-08,28.107025146484375,28.649999618530273,30.399999618530273,27.350000381469727,29.850000381469727,55781314
2025-04-09,28.54849624633789,29.100000381469727,29.399999618530273,26.649999618530273,27.0,49293565
2025-04-10,30.46154022216797,31.049999237060547,33.75,30.649999618530273,33.099998474121094,59411572
2025-04-11,32.325531005859375,32.95000076293945,33.349998474121094,30.399999618530273,31.0,44769525
2025-04-14,33.30657958984375,33.95000076293945,35.599998474121094,33.29999923706055,35.099998474121094,43594513
2025-04-15,32.57079315185547,33.20000076293945,34.5,32.599998474121094,34.29999923706055,17662803
2025-04-16,31.148273468017578,31.75,32.75,31.299999237060547,32.650001525878906,19369817
2025-04-17,31.44258689880371,32.04999923706055,32.650001525878906,31.200000762939453,31.600000381469727,12739095
2025-04-22,32.325531005859375,32.95000076293945,33.099998474121094,31.75,32.0,15199744
2025-04-23,34.18952178955078,34.849998474121094,35.349998474121094,33.70000076293945,35.0,31335363
2025-04-24,33.35563278198242,34.0,35.150001525878906,33.349998474121094,35.099998474121094,21106673
2025-04-25,34.0914192199707,34.75,35.45000076293945,34.04999923706055,34.5,20953555
2025-04-28,31.197324752807617,31.799999237060547,33.54999923706055,31.549999237060547,33.54999923706055,40435086
2025-04-29,31.393535614013672,32.0,32.29999923706055,31.75,32.04999923706055,14501301
2025-04-30,31.687849044799805,32.29999923706055,32.5,31.799999237060547,32.150001525878906,11589470
2025-05-02,32.96321105957031,33.599998474121094,33.79999923706055,32.099998474121094,32.5,10387530
2025-05-06,32.57079315185547,33.20000076293945,33.54999923706055,32.79999923706055,33.400001525878906,15153647
2025-05-07,33.01226806640625,33.650001525878906,35.400001525878906,33.599998474121094,34.400001525878906,27962526
2025-05-08,33.11037063598633,33.75,34.45000076293945,33.349998474121094,33.70000076293945,13601796
2025-05-09,32.71794891357422,33.349998474121094,34.04999923706055,33.04999923706055,34.04999923706055,10473906
2025-05-12,37.230770111083984,37.95000076293945,39.20000076293945,34.599998474121094,34.70000076293945,74429019
2025-05-13,34.581939697265625,35.25,38.0,35.20000076293945,38.0,41075556
2025-05-14,35.07246398925781,35.75,36.29999923706055,35.29999923706055,35.849998474121094,20715617
2025-05-15,34.287628173828125,34.95000076293945,36.150001525878906,34.75,35.849998474121094,16191649
2025-05-16,33.99331283569336,34.650001525878906,35.0,34.25,34.95000076293945,12709332
2025-05-19,33.64994430541992,34.29999923706055,34.650001525878906,33.650001525878906,34.650001525878906,14646313
2025-05-20,33.600894927978516,34.25,34.599998474121094,33.70000076293945,34.29999923706055,13380483
2025-05-21,34.287628173828125,34.95000076293945,35.45000076293945,34.29999923706055,34.45000076293945,15190617
2025-05-22,33.208473205566406,33.849998474121094,34.70000076293945,33.599998474121094,34.599998474121094,15225098
2025-05-23,33.061317443847656,33.70000076293945,34.400001525878906,33.5,34.400001525878906,12852821
2025-05-26,31.88405990600586,32.5,33.25,32.099998474121094,33.150001525878906,21712248
2025-05-27,31.78595542907715,32.400001525878906,32.70000076293945,31.850000381469727,32.650001525878906,9860774
2025-05-28,31.393535614013672,32.0,32.54999923706055,31.75,32.400001525878906,13091128
2025-05-29,32.52174377441406,33.150001525878906,33.20000076293945,32.099998474121094,32.79999923706055,21544448
2025-05-30,30.55964469909668,31.149999618530273,32.650001525878906,31.049999237060547,32.650001525878906,29688171
2025-06-02,30.46154022216797,31.049999237060547,31.200000762939453,30.200000762939453,30.600000381469727,9006630
2025-06-03,30.853960037231445,31.450000762939453,31.899999618530273,31.149999618530273,31.399999618530273,11263382
2025-06-04,30.853960037231445,31.450000762939453,31.899999618530273,31.25,31.450000762939453,15318385
2025-06-05,31.78595542907715,32.400001525878906,32.400001525878906,31.600000381469727,31.75,19503816
2025-06-06,31.44258689880371,32.04999923706055,32.54999923706055,31.649999618530273,32.45000076293945,22111022
2025-06-09,32.08026885986328,32.70000076293945,32.849998474121094,32.04999923706055,32.349998474121094,23488157
2025-06-10,31.950000762939453,31.950000762939453,32.849998474121094,31.450000762939453,32.70000076293945,13630922
2025-06-11,32.5,32.5,33.25,32.20000076293945,32.25,20074497
2025-06-12,31.649999618530273,31.649999618530273,32.349998474121094,31.549999237060547,32.25,15820073
2025-06-13,30.950000762939453,30.950000762939453,31.600000381469727,30.600000381469727,31.600000381469727,15287152
2025-06-16,30.899999618530273,30.899999618530273,31.149999618530273,30.5,30.75,10417226
2025-06-17,31.350000381469727,31.350000381469727,31.399999618530273,30.950000762939453,31.0,9447160
2025-06-18,30.450000762939453,30.450000762939453,31.299999237060547,30.200000762939453,31.0,16460982
2025-06-19,29.700000762939453,29.700000762939453,30.899999618530273,29.600000381469727,30.450000762939453,16203647
2025-06-20,30.100000381469727,30.100000381469727,30.75,29.850000381469727,29.950000762939453,13005282
2025-06-23,30.75,30.75,30.799999237060547,29.450000762939453,30.100000381469727,10018670
2025-06-24,31.600000381469727,31.600000381469727,31.799999237060547,31.100000381469727,31.149999618530273,13550575
2025-06-25,31.850000381469727,31.850000381469727,31.850000381469727,31.350000381469727,31.850000381469727,16060375
2025-06-26,31.350000381469727,31.350000381469727,31.950000762939453,31.200000762939453,31.75,9021099
2025-06-27,31.450000762939453,31.450000762939453,32.150001525878906,31.200000762939453,31.5,15145718
2025-06-30,31.799999237060547,31.799999237060547,32.150001525878906,31.450000762939453,31.75,13792185
2025-07-02,31.899999618530273,31.899999618530273,32.5,31.399999618530273,32.20000076293945,9651030
2025-07-03,32.45000076293945,32.45000076293945,33.349998474121094,31.799999237060547,32.099998474121094,20570618
2025-07-04,32.20000076293945,32.20000076293945,32.70000076293945,31.299999237060547,32.70000076293945,16296794
2025-07-07,31.649999618530273,31.649999618530273,31.950000762939453,31.149999618530273,31.850000381469727,13188522
2025-07-08,32.70000076293945,32.70000076293945,32.900001525878906,31.549999237060547,31.649999618530273,16496311
2025-07-09,32.150001525878906,32.150001525878906,32.75,32.04999923706055,32.70000076293945,7820510
2025-07-10,33.95000076293945,33.95000076293945,34.25,32.45000076293945,32.79999923706055,36674114
2025-07-11,33.400001525878906,33.400001525878906,34.20000076293945,33.400001525878906,34.099998474121094,18063725
2025-07-14,33.25,33.25,33.599998474121094,32.900001525878906,33.45000076293945,15487116
2025-07-15,33.70000076293945,33.70000076293945,34.099998474121094,32.75,33.29999923706055,17027066
2025-07-16,33.25,33.25,33.900001525878906,33.20000076293945,33.75,11700706
2025-07-17,33.5,33.5,33.70000076293945,32.650001525878906,33.25,15246904
2025-07-18,33.599998474121094,33.599998474121094,34.04999923706055,33.150001525878906,33.79999923706055,10975243
2025-07-21,33.400001525878906,33.400001525878906,34.04999923706055,33.150001525878906,33.849998474121094,13234010
2025-07-22,33.45000076293945,33.45000076293945,33.599998474121094,33.150001525878906,33.54999923706055,9174758
2025-07-23,33.650001525878906,33.650001525878906,33.95000076293945,33.25,33.900001525878906,14615783
2025-07-24,35.0,35.0,35.400001525878906,33.650001525878906,33.95000076293945,33248555
2025-07-25,34.400001525878906,34.400001525878906,34.95000076293945,34.0,34.900001525878906,19561501
2025-07-28,34.400001525878906,34.400001525878906,34.900001525878906,34.0,34.400001525878906,11843400
2025-07-29,34.79999923706055,34.79999923706055,34.79999923706055,33.400001525878906,34.400001525878906,22425713
2025-07-30,33.25,33.25,34.599998474121094,33.099998474121094,34.599998474121094,28000615
2025-07-31,32.900001525878906,32.900001525878906,33.349998474121094,32.599998474121094,33.04999923706055,17102712
2025-08-01,32.599998474121094,32.599998474121094,33.5,32.5,32.70000076293945,11553699
2025-08-04,32.880001068115234,32.880001068115234,32.939998626708984,32.2400016784668,32.29999923706055,6677920
2025-08-05,35.41999816894531,35.41999816894531,35.86000061035156,32.97999954223633,32.97999954223633,43587104
2025-08-06,37.79999923706055,37.79999923706055,38.97999954223633,35.380001068115234,35.41999816894531,89904430
2025-08-07,36.97999954223633,36.97999954223633,38.15999984741211,36.060001373291016,37.79999923706055,31589071
2025-08-08,36.439998626708984,36.439998626708984,37.400001525878906,36.08000183105469,36.959999084472656,18320875
2025-08-11,38.68000030517578,38.68000030517578,39.040000915527344,36.65999984741211,36.900001525878906,41296225
2025-08-12,39.63999938964844,39.63999938964844,41.52000045776367,38.220001220703125,38.68000030517578,56317782
2025-08-13,40.86000061035156,40.86000061035156,41.5,39.58000183105469,39.63999938964844,36316396
2025-08-14,38.79999923706055,38.79999923706055,41.5,38.380001068115234,41.20000076293945,45263852
2025-08-15,40.31999969482422,40.31999969482422,40.5,38.099998474121094,38.380001068115234,37116211
2025-08-18,39.380001068115234,39.380001068115234,40.47999954223633,38.79999923706055,40.279998779296875,33774095
