Price,Adj Close,Close,High,Low,Open,Volume
Ticker,LII,LII,LII,LII,LII,LII
Date,,,,,,
2025-04-17,553.6830444335938,556.1500244140625,560.489990234375,548.0399780273438,551.22998046875,293400
2025-04-21,538.6201782226562,541.02001953125,555.4500122070312,534.3599853515625,548.8400268554688,463100
2025-04-22,556.4507446289062,558.9299926757812,563.25,548.8200073242188,548.8200073242188,591200
2025-04-23,506.5032653808594,508.760009765625,542.0,501.3800048828125,503.0400085449219,1369800
2025-04-24,521.7254028320312,524.0499877929688,526.5700073242188,504.4200134277344,521.3099975585938,638600
2025-04-25,524.9710083007812,527.3099975585938,529.6300048828125,519.7000122070312,523.9299926757812,413200
2025-04-28,528.8138427734375,531.1699829101562,536.75,525.9299926757812,526.9299926757812,393400
2025-04-29,532.5372924804688,534.9099731445312,536.5599975585938,525.5800170898438,526.8699951171875,297500
2025-04-30,545.4974975585938,546.75,547.489990234375,527.6400146484375,529.0499877929688,519000
2025-05-01,555.7440185546875,557.02001953125,569.2000122070312,549.9000244140625,553.5499877929688,470500
2025-05-02,560.2236938476562,561.510009765625,570.2899780273438,559.9000244140625,563.8099975585938,447700
2025-05-05,561.6304321289062,562.9199829101562,567.2899780273438,555.9400024414062,555.9400024414062,631800
2025-05-06,565.3818359375,566.6799926757812,569.5700073242188,552.7999877929688,553.760009765625,420100
2025-05-07,566.6688842773438,567.969970703125,571.2100219726562,562.1699829101562,568.6099853515625,329500
2025-05-08,575.0596313476562,576.3800048828125,584.3499755859375,571.6699829101562,572.530029296875,248400
2025-05-09,572.3858032226562,573.7000122070312,583.1199951171875,569.4600219726562,578.9400024414062,274900
2025-05-12,594.3652954101562,595.72998046875,597.22998046875,585.8800048828125,590.6099853515625,352800
2025-05-13,600.960205078125,602.3400268554688,605.9199829101562,595.0,596.8599853515625,267900
2025-05-14,590.0153198242188,591.3699951171875,602.1599731445312,587.9199829101562,602.1599731445312,340000
2025-05-15,592.8587646484375,594.219970703125,594.6799926757812,587.3499755859375,589.25,175500
2025-05-16,604.38232421875,605.77001953125,605.77001953125,592.77001953125,599.280029296875,272200
2025-05-19,603.0852661132812,604.469970703125,606.0700073242188,594.3499755859375,595.3499755859375,201200
2025-05-20,595.6822509765625,597.0499877929688,604.75,595.72998046875,601.8599853515625,216500
2025-05-21,568.6444091796875,569.9500122070312,595.4500122070312,569.22998046875,589.5,600100
2025-05-22,573.28369140625,574.5999755859375,579.0700073242188,561.3499755859375,567.52001953125,437900
2025-05-23,565.8607177734375,567.1599731445312,572.5800170898438,566.219970703125,567.1199951171875,288400
2025-05-27,577.8931274414062,579.219970703125,582.0,567.0900268554688,572.0599975585938,468200
2025-05-28,566.9382934570312,568.239990234375,582.25,568.0,577.739990234375,365800
2025-05-29,568.1953735351562,569.5,576.1699829101562,565.4099731445312,573.3599853515625,361000
2025-05-30,563.156982421875,564.4500122070312,569.0800170898438,562.1699829101562,568.9400024414062,901800
2025-06-02,550.5159912109375,551.780029296875,560.1500244140625,544.0700073242188,558.3200073242188,429500
2025-06-03,559.4554443359375,560.739990234375,561.4600219726562,550.6500244140625,551.4000244140625,269300
2025-06-04,560.2236938476562,561.510009765625,565.3699951171875,558.1799926757812,564.260009765625,262600
2025-06-05,549.3486328125,550.6099853515625,562.4500122070312,546.8300170898438,562.3800048828125,388300
2025-06-06,551.0846557617188,552.3499755859375,556.8099975585938,542.8400268554688,556.5900268554688,387500
2025-06-09,554.816162109375,556.0900268554688,558.1699829101562,551.3599853515625,554.4299926757812,283700
2025-06-10,554.0179443359375,555.2899780273438,564.0,553.3499755859375,559.9600219726562,345500
2025-06-11,549.6879272460938,550.9500122070312,561.72998046875,550.1500244140625,559.969970703125,254200
2025-06-12,548.9495849609375,550.2100219726562,555.4199829101562,548.1799926757812,552.5399780273438,345000
2025-06-13,536.8573608398438,538.0900268554688,547.1699829101562,536.1500244140625,541.3599853515625,311000
2025-06-16,542.7139282226562,543.9600219726562,546.8400268554688,540.030029296875,545.239990234375,379700
2025-06-17,536.23876953125,537.469970703125,546.5900268554688,536.6900024414062,538.0399780273438,351500
2025-06-18,546.664794921875,547.9199829101562,555.22998046875,538.0999755859375,538.7100219726562,586900
2025-06-20,548.8897705078125,550.1500244140625,558.25,547.3200073242188,552.3200073242188,746500
2025-06-23,562.8875732421875,564.1799926757812,565.5599975585938,547.9099731445312,547.9099731445312,306900
2025-06-24,567.8462524414062,569.1500244140625,569.8599853515625,562.0999755859375,566.6599731445312,317300
2025-06-25,563.6857299804688,564.97998046875,571.7999877929688,562.6799926757812,571.7999877929688,205800
2025-06-26,563.2168579101562,564.510009765625,567.5,561.030029296875,564.6199951171875,228600
2025-06-27,566.1900024414062,567.489990234375,572.75,555.27001953125,560.27001953125,484200
2025-06-30,573.239990234375,573.239990234375,573.5999755859375,562.3300170898438,568.1500244140625,369000
2025-07-01,598.6599731445312,598.6599731445312,604.0,573.6199951171875,574.0,529300
2025-07-02,602.0999755859375,602.0999755859375,604.1699829101562,594.5700073242188,598.5,305300
2025-07-03,604.219970703125,604.219970703125,606.4500122070312,599.1799926757812,605.0,155600
2025-07-07,592.0900268554688,592.0900268554688,602.6900024414062,588.6900024414062,602.6900024414062,378000
2025-07-08,594.5399780273438,594.5399780273438,599.0,590.3300170898438,591.7000122070312,351600
2025-07-09,602.3800048828125,602.3800048828125,603.5,592.0599975585938,598.1400146484375,245500
2025-07-10,617.3800048828125,617.3800048828125,624.0999755859375,596.969970703125,601.5499877929688,386500
2025-07-11,616.8499755859375,616.8499755859375,620.1099853515625,609.75,611.0900268554688,250100
2025-07-14,615.25,615.25,618.6699829101562,611.9099731445312,615.760009765625,227500
2025-07-15,604.219970703125,604.219970703125,617.239990234375,603.6099853515625,617.239990234375,265500
2025-07-16,597.1599731445312,597.1599731445312,604.1500244140625,587.9199829101562,602.760009765625,460500
2025-07-17,611.8499755859375,611.8499755859375,612.7100219726562,598.1199951171875,599.8900146484375,205500
2025-07-18,609.4299926757812,609.4299926757812,620.6300048828125,607.1699829101562,613.7100219726562,221600
2025-07-21,601.030029296875,601.030029296875,612.0,600.7100219726562,611.469970703125,364500
2025-07-22,619.969970703125,619.969970703125,620.0499877929688,598.25,598.25,598600
2025-07-23,660.7999877929688,660.7999877929688,689.4400024414062,657.8900146484375,679.4400024414062,1168300
2025-07-24,664.5399780273438,664.5399780273438,674.4000244140625,659.8200073242188,662.5,397200
2025-07-25,660.8200073242188,660.8200073242188,668.280029296875,652.2000122070312,668.280029296875,325800
2025-07-28,654.4199829101562,654.4199829101562,663.9000244140625,648.0499877929688,663.5599975585938,444300
2025-07-29,639.52001953125,639.52001953125,656.3699951171875,633.3400268554688,655.6599731445312,390900
2025-07-30,615.5700073242188,615.5700073242188,634.02001953125,607.260009765625,632.9199829101562,581600
2025-07-31,609.0,609.0,621.9000244140625,607.0,613.8400268554688,375800
2025-08-01,605.8699951171875,605.8699951171875,609.0700073242188,598.27001953125,609.0700073242188,389900
2025-08-04,600.47998046875,600.47998046875,613.8599853515625,597.719970703125,607.0599975585938,255000
2025-08-05,603.0,603.0,608.7999877929688,596.4000244140625,599.969970703125,341000
2025-08-06,594.9299926757812,594.9299926757812,604.0399780273438,592.0,604.0399780273438,217000
2025-08-07,593.8599853515625,593.8599853515625,604.0,591.4500122070312,599.219970703125,190600
2025-08-08,582.1900024414062,582.1900024414062,597.3099975585938,581.3800048828125,597.3099975585938,244000
2025-08-11,582.3599853515625,582.3599853515625,582.4299926757812,571.1199951171875,579.489990234375,298500
2025-08-12,590.52001953125,590.52001953125,592.219970703125,580.4099731445312,584.0900268554688,278500
2025-08-13,611.6900024414062,611.6900024414062,613.5800170898438,591.4099731445312,592.0599975585938,482700
2025-08-14,599.1599731445312,599.1599731445312,604.8499755859375,593.5599975585938,598.510009765625,281900
2025-08-15,591.6599731445312,591.6599731445312,602.0399780273438,591.6400146484375,602.0399780273438,237400
