Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AJG,AJG,AJG,AJG,AJG,AJG
Date,,,,,,
2025-04-17,328.5677795410156,329.2200012207031,333.260009765625,326.5799865722656,332.3599853515625,1195100
2025-04-21,318.7672424316406,319.3999938964844,329.0400085449219,315.7099914550781,328.4200134277344,837100
2025-04-22,330.0947570800781,330.75,332.0,322.6199951171875,324.9599914550781,1041500
2025-04-23,331.1327209472656,331.7900085449219,336.69000244140625,329.75,331.1400146484375,953600
2025-04-24,330.86322021484375,331.5199890136719,332.7099914550781,326.3299865722656,329.2699890136719,961100
2025-04-25,321.6614990234375,322.29998779296875,327.3399963378906,313.5799865722656,327.3399963378906,2164300
2025-04-28,323.16851806640625,323.80999755859375,326.07000732421875,322.19000244140625,323.8299865722656,1536700
2025-04-29,316.5117492675781,317.1400146484375,321.3900146484375,315.07000732421875,321.3900146484375,2753700
2025-04-30,320.0546875,320.69000244140625,321.1600036621094,312.1700134277344,317.1400146484375,3032400
2025-05-01,317.0107421875,317.6400146484375,319.6300048828125,313.4100036621094,317.5899963378906,1995900
2025-05-02,330.4241027832031,331.0799865722656,332.44000244140625,316.8699951171875,330.4100036621094,1818500
2025-05-05,334.19659423828125,334.8599853515625,336.92999267578125,326.3900146484375,330.8999938964844,1402800
2025-05-06,337.599853515625,338.2699890136719,339.2300109863281,332.6300048828125,333.8500061035156,1402700
2025-05-07,338.8773193359375,339.54998779296875,341.32000732421875,336.8999938964844,338.20001220703125,1279600
2025-05-08,337.7994689941406,338.4700012207031,343.6199951171875,338.44000244140625,340.79998779296875,1037200
2025-05-09,337.5100402832031,338.17999267578125,339.1199951171875,336.0799865722656,338.1199951171875,576300
2025-05-12,330.62371826171875,331.2799987792969,339.17999267578125,325.5299987792969,337.42999267578125,1672300
2025-05-13,332.0408935546875,332.70001220703125,335.3900146484375,330.8900146484375,333.8999938964844,1004000
2025-05-14,328.9869689941406,329.6400146484375,334.5799865722656,326.05999755859375,334.5799865722656,898500
2025-05-15,337.6098327636719,338.2799987792969,338.45001220703125,330.20001220703125,330.760009765625,1013200
2025-05-16,341.5619812011719,342.239990234375,342.8500061035156,337.8800048828125,339.010009765625,973200
2025-05-19,343.1388854980469,343.82000732421875,344.6400146484375,341.6700134277344,343.17999267578125,610900
2025-05-20,339.65576171875,340.3299865722656,344.25,339.6499938964844,342.9700012207031,908800
2025-05-21,336.861328125,337.5299987792969,341.8900146484375,336.25,340.0400085449219,867100
2025-05-22,334.8153991699219,335.4800109863281,339.0799865722656,333.6499938964844,337.3699951171875,771700
2025-05-23,337.3703308105469,338.0400085449219,339.4100036621094,333.4700012207031,336.2699890136719,859400
2025-05-27,342.07098388671875,342.75,343.0299987792969,337.20001220703125,339.7699890136719,976400
2025-05-28,339.1268310546875,339.79998779296875,344.0400085449219,339.1700134277344,341.5400085449219,1136700
2025-05-29,341.22265625,341.8999938964844,342.04998779296875,337.5899963378906,338.75,628800
2025-05-30,346.751708984375,347.44000244140625,348.29998779296875,341.0,341.7200012207031,2545200
2025-06-02,348.07904052734375,348.7699890136719,348.8999938964844,342.1499938964844,343.4200134277344,986100
2025-06-03,344.5660400390625,345.25,351.2300109863281,341.760009765625,349.6499938964844,1035800
2025-06-04,335.6736755371094,336.3399963378906,346.010009765625,336.2900085449219,345.3900146484375,1300200
2025-06-05,327.45001220703125,328.1000061035156,337.3299865722656,325.05999755859375,336.3399963378906,1851400
2025-06-06,328.760009765625,328.760009765625,330.7799987792969,327.2699890136719,328.4599914550781,735200
2025-06-09,317.8299865722656,317.8299865722656,327.8299865722656,312.17999267578125,326.5299987792969,1616300
2025-06-10,314.3999938964844,314.3999938964844,321.239990234375,312.29998779296875,319.1499938964844,1473100
2025-06-11,312.94000244140625,312.94000244140625,315.3999938964844,308.9800109863281,312.32000732421875,1428700
2025-06-12,320.1499938964844,320.1499938964844,320.7099914550781,312.3800048828125,313.260009765625,1416700
2025-06-13,316.6400146484375,316.6400146484375,320.739990234375,316.1700134277344,318.8900146484375,1039000
2025-06-16,316.3299865722656,316.3299865722656,319.29998779296875,315.6000061035156,317.5799865722656,1294100
2025-06-17,316.1300048828125,316.1300048828125,318.1600036621094,313.2300109863281,314.3699951171875,958400
2025-06-18,317.1300048828125,317.1300048828125,319.4100036621094,314.7099914550781,316.29998779296875,1048800
2025-06-20,320.1600036621094,320.1600036621094,322.9200134277344,318.17999267578125,318.6199951171875,2537100
2025-06-23,324.1199951171875,324.1199951171875,324.5299987792969,319.8399963378906,320.75,1311700
2025-06-24,325.9800109863281,325.9800109863281,327.3399963378906,318.6499938964844,325.1600036621094,1037400
2025-06-25,317.42999267578125,317.42999267578125,325.5,316.8299865722656,325.0,1507300
2025-06-26,318.3900146484375,318.3900146484375,319.7900085449219,315.3900146484375,318.0,1397300
2025-06-27,317.7300109863281,317.7300109863281,320.57000732421875,315.0,318.260009765625,5447000
2025-06-30,320.1199951171875,320.1199951171875,321.07000732421875,314.5,315.6199951171875,1620100
2025-07-01,319.489990234375,319.489990234375,323.25,316.2200012207031,320.1199951171875,1567400
2025-07-02,315.739990234375,315.739990234375,320.0,309.3900146484375,317.54998779296875,1450800
2025-07-03,318.1000061035156,318.1000061035156,319.25,315.2300109863281,316.0,639900
2025-07-07,316.07000732421875,316.07000732421875,318.3399963378906,313.8999938964844,316.92999267578125,1232200
2025-07-08,313.760009765625,313.760009765625,316.20001220703125,312.2799987792969,313.05999755859375,1110100
2025-07-09,315.25,315.25,316.8900146484375,311.04998779296875,313.260009765625,1401400
2025-07-10,313.5799865722656,313.5799865722656,315.760009765625,312.19000244140625,313.989990234375,948800
2025-07-11,311.5400085449219,311.5400085449219,315.2799987792969,310.260009765625,312.9100036621094,715200
2025-07-14,315.3999938964844,315.3999938964844,315.45001220703125,311.1700134277344,311.1700134277344,1425500
2025-07-15,308.05999755859375,308.05999755859375,315.57000732421875,307.8699951171875,314.6099853515625,1010800
2025-07-16,309.9200134277344,309.9200134277344,311.3999938964844,305.3900146484375,309.9800109863281,1567900
2025-07-17,313.9100036621094,313.9100036621094,314.6300048828125,309.1400146484375,309.1600036621094,1288100
2025-07-18,313.1400146484375,313.1400146484375,316.7099914550781,312.1400146484375,314.25,691300
2025-07-21,308.239990234375,308.239990234375,313.1300048828125,307.9100036621094,312.6700134277344,772700
2025-07-22,312.4100036621094,312.4100036621094,313.0299987792969,308.32000732421875,308.79998779296875,1107900
2025-07-23,310.7900085449219,310.7900085449219,313.6400146484375,308.739990234375,313.6400146484375,659400
2025-07-24,309.05999755859375,309.05999755859375,311.8299865722656,309.0,309.5299987792969,738200
2025-07-25,315.1400146484375,315.1400146484375,315.4800109863281,310.1000061035156,310.1000061035156,897400
2025-07-28,309.1199951171875,309.1199951171875,315.0,308.2900085449219,315.0,1237200
2025-07-29,288.3500061035156,288.3500061035156,309.04998779296875,287.6099853515625,307.8999938964844,4081200
2025-07-30,285.8399963378906,285.8399963378906,291.1499938964844,284.94000244140625,291.1499938964844,2920400
2025-07-31,287.25,287.25,290.92999267578125,281.8299865722656,282.0199890136719,2554700
2025-08-01,284.1700134277344,284.1700134277344,286.0,277.5299987792969,285.0,2787800
2025-08-04,284.6099853515625,284.6099853515625,286.8699951171875,282.2300109863281,284.489990234375,1776100
2025-08-05,285.7799987792969,285.7799987792969,288.0199890136719,282.5299987792969,284.30999755859375,1681700
2025-08-06,286.260009765625,286.260009765625,288.0,284.1400146484375,286.4200134277344,1136200
2025-08-07,289.989990234375,289.989990234375,290.07000732421875,285.0799865722656,286.5400085449219,3116000
2025-08-08,289.44000244140625,289.44000244140625,293.9700012207031,288.4200134277344,290.95001220703125,1726200
2025-08-11,288.9200134277344,288.9200134277344,291.69000244140625,286.1700134277344,290.0,1536900
2025-08-12,290.6499938964844,290.6499938964844,291.2099914550781,286.82000732421875,289.1000061035156,1275900
2025-08-13,295.1000061035156,295.1000061035156,295.44000244140625,290.9200134277344,291.3399963378906,1337800
2025-08-14,293.4100036621094,293.4100036621094,295.5,289.92999267578125,295.5,1280200
2025-08-15,292.7200012207031,292.7200012207031,294.7200012207031,292.42999267578125,293.70001220703125,1237400
