Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BG,BG,BG,BG,BG,BG
Date,,,,,,
2025-04-17,78.28215026855469,78.95999908447266,79.01000213623047,76.75,76.75,1583500
2025-04-21,78.12352752685547,78.80000305175781,78.95999908447266,77.6500015258789,78.95999908447266,1362100
2025-04-22,79.4024429321289,80.08999633789062,80.75,79.0,79.05000305175781,1199700
2025-04-23,79.134765625,79.81999969482422,81.0,79.01000213623047,80.58000183105469,1259700
2025-04-24,80.10635375976562,80.80000305175781,81.16999816894531,78.76000213623047,79.69999694824219,1276700
2025-04-25,80.21541595458984,80.91000366210938,81.33999633789062,80.3499984741211,80.56999969482422,1103300
2025-04-28,79.96755981445312,80.66000366210938,81.72000122070312,80.11000061035156,80.91000366210938,1224600
2025-04-29,79.56107330322266,80.25,80.80000305175781,79.72000122070312,80.30000305175781,734700
2025-04-30,78.0442123413086,78.72000122070312,80.56999969482422,78.01000213623047,80.55999755859375,2189000
2025-05-01,77.8062744140625,78.4800033569336,79.87000274658203,77.55000305175781,78.63999938964844,1424600
2025-05-02,78.52999877929688,79.20999908447266,80.16000366210938,76.93000030517578,79.4000015258789,1505200
2025-05-05,77.15193176269531,77.81999969482422,79.04000091552734,77.5999984741211,78.44999694824219,1302900
2025-05-06,77.48902130126953,78.16000366210938,79.30000305175781,77.18000030517578,77.26000213623047,2458300
2025-05-07,75.24842071533203,75.9000015258789,80.27999877929688,75.5199966430664,80.27999877929688,3268900
2025-05-08,75.61524200439453,76.2699966430664,76.79000091552734,75.0,75.45999908447266,2048400
2025-05-09,76.68596649169922,77.3499984741211,77.80000305175781,76.29000091552734,76.44000244140625,1822900
2025-05-12,79.4619369506836,80.1500015258789,80.27999877929688,78.37999725341797,78.44000244140625,2458900
2025-05-13,82.1982421875,82.91000366210938,83.87999725341797,79.93000030517578,80.02999877929688,2641300
2025-05-14,81.236572265625,81.94000244140625,83.79000091552734,81.77999877929688,82.58999633789062,2052600
2025-05-15,79.33304595947266,80.0199966430664,81.19000244140625,78.0999984741211,81.13999938964844,2619600
2025-05-16,80.84000396728516,81.54000091552734,81.68000030517578,79.76000213623047,80.08999633789062,1226300
2025-05-19,80.30000305175781,80.30000305175781,81.19999694824219,79.69000244140625,81.0,1659400
2025-05-20,80.4000015258789,80.4000015258789,81.12000274658203,79.80000305175781,80.52999877929688,1832400
2025-05-21,78.19999694824219,78.19999694824219,80.18000030517578,77.81999969482422,79.97000122070312,2538000
2025-05-22,77.80000305175781,77.80000305175781,78.2699966430664,76.66999816894531,77.58999633789062,2130700
2025-05-23,78.0999984741211,78.0999984741211,78.48999786376953,76.5999984741211,76.9800033569336,1272000
2025-05-27,79.23999786376953,79.23999786376953,79.29000091552734,77.80999755859375,78.75,1436300
2025-05-28,79.37999725341797,79.37999725341797,79.91999816894531,79.04000091552734,79.30999755859375,2230600
2025-05-29,79.22000122070312,79.22000122070312,80.47000122070312,78.41999816894531,79.41999816894531,1267000
2025-05-30,78.1500015258789,78.1500015258789,79.13999938964844,77.75,78.63999938964844,2864100
2025-06-02,78.37000274658203,78.37000274658203,78.62999725341797,77.0999984741211,78.38999938964844,1416500
2025-06-03,76.2699966430664,76.2699966430664,77.80999755859375,75.62000274658203,77.68000030517578,1584300
2025-06-04,74.58999633789062,74.58999633789062,76.29000091552734,74.58999633789062,76.1500015258789,1656900
2025-06-05,73.8499984741211,73.8499984741211,74.76000213623047,73.66999816894531,74.76000213623047,1540200
2025-06-06,74.55000305175781,74.55000305175781,74.94000244140625,74.18000030517578,74.41000366210938,956600
2025-06-09,74.66999816894531,74.66999816894531,75.30000305175781,74.37000274658203,74.93000030517578,1543800
2025-06-10,76.04000091552734,76.04000091552734,76.55000305175781,74.62999725341797,74.94999694824219,1185700
2025-06-11,75.47000122070312,75.47000122070312,76.3499984741211,74.95999908447266,76.0199966430664,1128100
2025-06-12,77.02999877929688,77.02999877929688,77.11000061035156,74.01000213623047,74.94000244140625,1868500
2025-06-13,81.41000366210938,81.41000366210938,83.62999725341797,77.04000091552734,77.06999969482422,3966500
2025-06-16,86.27999877929688,86.27999877929688,86.70999908447266,81.52999877929688,81.66999816894531,2877600
2025-06-17,85.69000244140625,85.69000244140625,87.48999786376953,85.22000122070312,86.31999969482422,2245800
2025-06-18,85.55000305175781,85.55000305175781,87.11000061035156,85.41000366210938,85.77999877929688,2038800
2025-06-20,85.37999725341797,85.37999725341797,87.0199966430664,85.04000091552734,86.0999984741211,2659000
2025-06-23,84.1500015258789,84.1500015258789,85.86000061035156,84.05999755859375,84.8499984741211,1598200
2025-06-24,83.58999633789062,83.58999633789062,84.37999725341797,83.33999633789062,84.1500015258789,1861500
2025-06-25,82.22000122070312,82.22000122070312,83.22000122070312,81.9800033569336,82.87999725341797,1355800
2025-06-26,82.30000305175781,82.30000305175781,83.41999816894531,81.4800033569336,82.68000030517578,1707500
2025-06-27,80.44000244140625,80.44000244140625,82.23999786376953,79.77999877929688,82.1500015258789,2375500
2025-06-30,80.27999877929688,80.27999877929688,81.36000061035156,79.94999694824219,80.05999755859375,2432300
2025-07-01,80.25,80.25,81.52999877929688,78.95999908447266,80.04000091552734,2823700
2025-07-02,81.38999938964844,81.38999938964844,81.73999786376953,78.76000213623047,81.0,2352300
2025-07-03,78.44000244140625,78.44000244140625,81.75,77.9000015258789,81.5,2076600
2025-07-07,74.8499984741211,74.8499984741211,78.52999877929688,74.83000183105469,78.52999877929688,2463600
2025-07-08,75.80000305175781,75.80000305175781,76.8499984741211,74.80999755859375,75.22000122070312,2661000
2025-07-09,75.63999938964844,75.63999938964844,76.0199966430664,73.80999755859375,75.62000274658203,2558300
2025-07-10,76.54000091552734,76.54000091552734,77.55000305175781,74.72000122070312,75.5,1495700
2025-07-11,76.73999786376953,76.73999786376953,77.05000305175781,75.37000274658203,76.12999725341797,1525000
2025-07-14,74.98999786376953,74.98999786376953,76.7699966430664,74.30999755859375,76.61000061035156,1652200
2025-07-15,74.20999908447266,74.20999908447266,75.16000366210938,74.0199966430664,74.91999816894531,1387200
