Price,Adj Close,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG,PG
Date,,,,,,
2025-04-17,168.42123413085938,170.6300048828125,171.64999389648438,167.35000610351562,167.52999877929688,7227100
2025-04-21,164.6241912841797,165.75,169.9499969482422,164.27999877929688,169.88999938964844,8062400
2025-04-22,166.73973083496094,167.8800048828125,168.77000427246094,164.5399932861328,165.86000061035156,7907400
2025-04-23,164.6043243408203,165.72999572753906,166.61000061035156,163.11000061035156,166.39999389648438,9309200
2025-04-24,158.44644165039062,159.52999877929688,160.9600067138672,156.5800018310547,160.5,20077700
2025-04-25,159.92633056640625,161.02000427246094,161.8000030517578,157.77000427246094,159.8800048828125,12892800
2025-04-28,160.7506866455078,161.85000610351562,162.55999755859375,160.38999938964844,161.0399932861328,8127000
2025-04-29,161.15789794921875,162.25999450683594,162.38999938964844,159.1999969482422,161.2899932861328,8266200
2025-04-30,161.46580505371094,162.57000732421875,163.16000366210938,159.9499969482422,162.4499969482422,12475500
2025-05-01,158.8933868408203,159.97999572753906,161.35000610351562,159.0500030517578,160.66000366210938,6792800
2025-05-02,159.42971801757812,160.52000427246094,161.80999755859375,159.89999389648438,160.92999267578125,5750200
2025-05-05,157.75120544433594,158.8300018310547,160.91000366210938,158.02000427246094,160.88999938964844,7576200
2025-05-06,158.16835021972656,159.25,159.7100067138672,157.64999389648438,158.0399932861328,7703800
2025-05-07,158.20806884765625,159.2899932861328,160.0500030517578,158.5399932861328,159.02000427246094,6430000
2025-05-08,157.57241821289062,158.64999389648438,160.0,158.00999450683594,158.3800048828125,7230800
2025-05-09,156.58914184570312,157.66000366210938,159.1300048828125,157.41000366210938,158.02000427246094,6453200
2025-05-12,159.80712890625,160.89999389648438,161.0500030517578,156.69000244140625,157.42999267578125,7378400
2025-05-13,157.65187072753906,158.72999572753906,160.72000122070312,157.36000061035156,160.02000427246094,7780800
2025-05-14,156.9467010498047,158.02000427246094,159.16000366210938,157.57000732421875,158.1199951171875,5988900
2025-05-15,161.306884765625,162.41000366210938,162.91000366210938,158.6999969482422,159.58999633789062,8727300
2025-05-16,162.1709747314453,163.27999877929688,163.42999267578125,161.85000610351562,162.64999389648438,7100800
2025-05-19,163.65084838867188,164.77000427246094,165.14999389648438,163.41000366210938,163.47000122070312,8119900
2025-05-20,164.5149383544922,165.63999938964844,166.0,164.60000610351562,164.61000061035156,5576600
2025-05-21,164.30636596679688,165.42999267578125,166.3699951171875,164.6199951171875,164.82000732421875,6424200
2025-05-22,163.90908813476562,165.02999877929688,166.1999969482422,164.02000427246094,164.44000244140625,6245600
2025-05-23,164.7334442138672,165.86000061035156,166.22000122070312,163.47999572753906,164.8300018310547,5349800
2025-05-27,166.62054443359375,167.75999450683594,167.97999572753906,165.27000427246094,165.27000427246094,11423800
2025-05-28,166.2232666015625,167.36000061035156,168.83999633789062,167.05999755859375,167.64999389648438,5385900
2025-05-29,167.41510009765625,168.55999755859375,168.99000549316406,166.44000244140625,166.74000549316406,4842500
2025-05-30,168.73606872558594,169.88999938964844,170.99000549316406,168.60000610351562,168.75,12587500
2025-06-02,166.64041137695312,167.77999877929688,169.0399932861328,166.22999572753906,169.02000427246094,7574400
