index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
HS300,CNY,000001.SZ,8035796667,11.720000267028809,94179539083.0292,11.399999618530273,91608078938.38684,0,0,0,0,0
HS300,CNY,000002.SZ,8239467268,6.940000057220459,57181903311.3861,6.800000190734863,56028378993.95366,0,0,0,0,0
HS300,CNY,000063.SZ,3755314063,44.08000183105469,165534250773.2254,44.470001220703125,166998820965.7336,0,0,0,0,0
HS300,CNY,000100.SZ,16529676381,4.409999847412109,72895870317.98155,4.349999904632568,71904090680.95721,0,0,0,0,0
HS300,CNY,000157.SZ,5176234824,7.260000228881836,37579466006.98613,7.789999961853027,40322869081.50231,0,0,0,0,0
HS300,CNY,000166.SZ,15801206615,5.300000190734863,83746398073.34099,5.170000076293945,81692239405.0864,0,0,0,0,0
HS300,CNY,000301.SZ,1870646955,10.039999961853027,18781295356.84048,9.329999923706055,17453135947.43096,0,0,0,0,0
HS300,CNY,000333.SZ,4018986087,75.56999969482422,303714777368.0928,74.19999694824219,298208755390.4278,0,0,0,0,0
HS300,CNY,000338.SZ,6792076487,14.350000381469727,97466300179.42155,13.770000457763672,93526896335.15587,0,0,0,0,0
HS300,CNY,000408.SZ,1072426509,56.310001373291016,60388338194.543686,54.380001068115234,58318554704.895096,0,0,0,0,0
HS300,CNY,000425.SZ,7763231764,9.699999809265137,75303346630.08105,10.5,81513933522.0,0,0,0,0,0
HS300,CNY,000538.SZ,721752066,58.9900016784668,42576155584.77688,57.11000061035156,41219260929.7825,0,0,0,0,0
HS300,CNY,000568.SZ,721403432,139.0,100275077048.0,127.58000183105469,92036651175.48914,0,0,0,0,0
HS300,CNY,000596.SZ,257195616,170.60000610351562,43877573659.39746,154.22000122070312,39664708213.47949,0,0,0,0,0
HS300,CNY,000617.SZ,2391628520,11.140000343322754,26642742533.90049,10.359999656677246,24777270646.09951,0,0,0,0,0
HS300,CNY,000625.SZ,6434935839,12.449999809265137,80114949968.1834,12.279999732971191,79021010384.60675,0,0,0,0,0
HS300,CNY,000630.SZ,6688920010,4.739999771118164,31705479316.427708,4.760000228881836,31839260778.572292,0,0,0,0,0
HS300,CNY,000651.SZ,3844730715,41.04999923706055,157826192917.45325,39.849998474121094,153212513126.1565,0,0,0,0,0
HS300,CNY,000661.SZ,290172238,125.69999694824219,36474649431.064606,126.88999938964844,36819955102.71292,0,0,0,0,0
HS300,CNY,000708.SZ,815065468,13.1899995803833,10750713180.904919,13.279999732971191,10824069197.39404,0,0,0,0,0
HS300,CNY,000725.SZ,30955667373,4.170000076293945,129085135307.14,4.099999904632568,126918233277.13751,0,0,0,0,0
HS300,CNY,000768.SZ,1260138644,25.06999969482422,31591675420.516205,25.329999923706055,31919311756.37905,0,0,0,0,0
HS300,CNY,000776.SZ,3923171173,21.059999465942383,82621982808.18056,20.860000610351562,81837353063.29366,0,0,0,0,0
HS300,CNY,000786.SZ,982262964,25.309999465942383,24861075094.254982,24.100000381469727,23672537807.103584,0,0,0,0,0
HS300,CNY,000792.SZ,3302893749,20.260000228881836,66916628110.71239,19.59000015258789,64703689046.89159,0,0,0,0,0
HS300,CNY,000800.SZ,1053301767,7.119999885559082,7499508460.499179,6.96999979019165,7341513094.998495,0,0,0,0,0
HS300,CNY,000807.SZ,2007843299,20.809999465942383,41783217979.885994,19.700000762939453,39554514522.16287,0,0,0,0,0
HS300,CNY,000858.SZ,1745054511,127.19000244140625,221953487514.477,120.16999816894531,209703197391.57977,0,0,0,0,0
HS300,CNY,000876.SZ,2701615365,10.359999656677246,27988734253.873974,9.739999771118164,26313733036.749313,0,0,0,0,0
HS300,CNY,000895.SZ,1027341343,25.709999084472656,26412944987.97091,24.700000762939453,25375331955.899242,0,0,0,0,0
HS300,CNY,000938.SZ,1976343794,29.280000686645508,57867347645.367584,29.93000030517578,59151970357.55226,0,0,0,0,0
HS300,CNY,000963.SZ,741549627,42.90999984741211,31819894381.418507,41.72999954223633,30944865595.25552,0,0,0,0,0
HS300,CNY,000975.SZ,1642098013,21.329999923706055,35025950492.007866,21.059999465942383,34582583276.805046,0,0,0,0,0
HS300,CNY,000977.SZ,989215917,64.08000183105469,63388957772.66844,71.98999786376953,71213651751.63681,0,0,0,0,0
HS300,CNY,000983.SZ,2110859716,6.949999809265137,14670474623.58546,7.130000114440918,15050430016.648724,0,0,0,0,0
HS300,CNY,000999.SZ,612455072,29.5,18067424624.0,28.389999389648438,17387599120.26709,0,0,0,0,0
HS300,CNY,001289.SZ,3436720425,17.399999618530273,59798934083.9952,17.399999618530273,59798934083.9952,0,0,0,0,0
HS300,CNY,001391.SZ,1827303253,6.730000019073486,12297750927.543043,6.570000171661377,12005382685.887392,0,0,0,0,0
HS300,CNY,001965.SZ,1905776177,10.069999694824219,19191165520.793266,9.880000114440918,18829068846.858776,0,0,0,0,0
HS300,CNY,001979.SZ,3435858835,9.460000038146973,32503224710.167614,9.949999809265137,34186794752.911934,0,0,0,0,0
HS300,CNY,002001.SZ,1471131764,25.190000534057617,37057809920.829124,23.670000076293945,34821688966.11845,0,0,0,0,0
HS300,CNY,002027.SZ,9733176083,8.15999984741211,79422715352.11519,8.260000228881836,80396036673.32721,0,0,0,0,0
HS300,CNY,002028.SZ,504445543,93.44000244140625,47135392769.4765,103.0999984741211,52008334713.57719,0,0,0,0,0
HS300,CNY,002049.SZ,614223407,78.33000183105469,48112120594.98665,89.0,54665883223.0,0,0,0,0,0
HS300,CNY,002050.SZ,1848165167,34.5,63761698261.5,43.119998931884766,79692880026.98663,0,0,0,0,0
HS300,CNY,002074.SZ,1008941055,47.220001220703125,47642197848.7175,44.0099983215332,44403494137.07594,0,0,0,0,0
HS300,CNY,002129.SZ,2787260849,8.449999809265137,23552353642.422184,9.109999656677246,25391945377.45993,0,0,0,0,0
HS300,CNY,002142.SZ,2353915974,28.190000534057617,66356892564.18675,26.3700008392334,62072766209.8649,0,0,0,0,0
HS300,CNY,002179.SZ,1057551919,39.310001373291016,41572367388.21655,40.220001220703125,42534739473.13693,0,0,0,0,0
HS300,CNY,002180.SZ,858319095,22.84000015258789,19604008260.7691,24.270000457763672,20831404828.5573,0,0,0,0,0
