index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
S&P 500,USD,MMM,531841410,152.80999755859375,81270684563.65906,148.75,79111409737.5,0,0,0,0,0
S&P 500,USD,AOS,226059841,72.44999694824219,16378034790.570114,67.75,15315554227.75,0,0,0,0,0
S&P 500,USD,ABT,1730207710,133.5500030517578,231069244950.6749,132.57000732421875,229373648787.11975,0,0,0,0,0
S&P 500,USD,ABBV,1762936809,220.61000061035156,388921490509.5012,230.5,406356934474.5,0,0,0,0,0
S&P 500,USD,ACN,619047448,238.97000122070312,147933769404.23315,240.94000244140625,149153293632.4663,0,0,0,0,0
S&P 500,USD,ADBE,417373502,360.3699951171875,150408886877.78345,337.510009765625,140867734735.9331,0,0,0,0,0
S&P 500,USD,AMD,1611353956,159.4600067138672,256946512642.17645,214.89999389648438,346279955309.47595,0,0,0,0,0
S&P 500,USD,AES,708033604,13.239999771118164,9374364754.903969,14.069999694824219,9962032592.205292,0,0,0,0,0
S&P 500,USD,AFL,530189153,111.36000061035156,59041864401.68178,110.94999694824219,58824484907.34111,0,0,0,0,0
S&P 500,USD,A,282491165,123.38999938964844,34856584676.931076,136.6199951171875,38593941582.94861,0,0,0,0,0
S&P 500,USD,APD,221434195,266.7799987792969,59074214271.794586,257.0799865722656,56926299877.24045,0,0,0,0,0
S&P 500,USD,ABNB,412695820,123.69999694824219,51050471674.55231,118.19000244140625,48776519973.358154,0,0,0,0,0
S&P 500,USD,AKAM,140150750,76.05000305175781,10658464965.206146,73.23999786376953,10264640630.605698,0,0,0,0,0
S&P 500,USD,ALB,117109816,88.0999984741211,10317374610.904602,89.86000061035156,10523488137.23816,0,0,0,0,0
S&P 500,USD,ARE,154142744,83.8499984741211,12924868849.196838,73.91999816894531,11394231354.236206,0,0,0,0,0
S&P 500,USD,ALGN,67961044,126.19000244140625,8576004308.280518,125.79000091552734,8548819786.980194,0,0,0,0,0
S&P 500,USD,ALLE,84757128,175.00999450683594,14833344505.69519,173.2899932861328,14687562142.0719,0,0,0,0,0
S&P 500,USD,LNT,256231725,66.06999969482422,16929229992.554283,67.75,17359699368.75,0,0,0,0,0
S&P 500,USD,ALL,261700322,212.75999450683594,55679359071.157196,205.6699981689453,53823904746.5524,0,0,0,0,0
S&P 500,USD,GOOGL,10836344940,246.5399932861328,2671592408753.8193,236.57000732421875,2563554201823.5605,0,0,0,0,0
S&P 500,USD,GOOG,10836344940,247.17999267578125,2678527662901.4395,237.49000549316406,2573523619326.4204,0,0,0,0,0
S&P 500,USD,MO,1676430378,65.70999908447266,110158238603.56215,66.54000091552734,111549678886.93785,0,0,0,0,0
S&P 500,USD,AMZN,9644706606,219.77999877929688,2119713606093.3564,216.3699951171875,2086825121246.926,0,0,0,0,0
S&P 500,USD,AMCR,2294972092,8.050000190734863,18474525778.33119,7.929999828338623,18199128295.60193,0,0,0,0,0
S&P 500,USD,AEE,269147104,102.0999984741211,27479918907.71411,103.66999816894531,27902479778.856934,0,0,0,0,0
S&P 500,USD,AEP,533719826,109.13999938964844,58250181483.88327,117.04000091552734,62466568923.675095,0,0,0,0,0
S&P 500,USD,AXP,542697672,341.67999267578125,185428936594.12354,316.260009765625,171633571046.50195,0,0,0,0,0
S&P 500,USD,AIG,551605013,77.9800033569336,43014160765.4414,81.30000305175781,44845489240.26491,0,0,0,0,0
S&P 500,USD,AMT,466888614,194.27000427246094,90702453036.54337,186.67999267578125,87158763041.92566,0,0,0,0,0
S&P 500,USD,AWK,194643986,136.36000061035156,26541654049.76126,142.97999572753906,27830196286.671173,0,0,0,0,0
S&P 500,USD,AMP,93907677,499.2900085449219,46887164851.76376,479.42999267578125,45022156896.30963,0,0,0,0,0
S&P 500,USD,AME,229686023,186.3800048828125,42808882088.253784,179.27999877929688,41178109923.061554,0,0,0,0,0
S&P 500,USD,AMGN,536989028,272.9800109863281,146587270762.97766,290.1300048828125,155796629315.65674,0,0,0,0,0
S&P 500,USD,APH,1213009542,122.5999984741211,148714967998.2943,121.69999694824219,147623257559.58865,0,0,0,0,0
S&P 500,USD,ADI,490081086,247.55999755859375,121324472453.67297,225.32000732421875,110425073886.98108,0,0,0,0,0
S&P 500,USD,AON,208698514,356.0799865722656,74313364062.77179,360.1499938964844,75162768543.30536,0,0,0,0,0
S&P 500,USD,APA,355786434,24.690000534057617,8784367245.470455,21.940000534057617,7805954551.970455,0,0,0,0,0
S&P 500,USD,APO,448915141,137.6300048828125,61784193047.79846,118.22000122070312,53070748517.012115,0,0,0,0,0
S&P 500,USD,AAPL,14814270914,255.4600067138672,3784453747151.4873,245.27000427246094,3633496290370.174,0,0,0,0,0
S&P 500,USD,AMAT,793623152,203.9199981689453,161835631702.6726,209.9499969482422,166621178340.45435,0,0,0,0,0
S&P 500,USD,APTV,215614877,86.22000122070312,18590314958.141754,80.69999694824219,17400119915.895615,0,0,0,0,0
S&P 500,USD,ACGL,358649090,90.87999725341797,32594028314.140854,92.47000122070312,33164281790.104065,0,0,0,0,0
S&P 500,USD,ADM,474895900,60.599998474121094,28778690815.366364,60.84000015258789,28892666628.463364,0,0,0,0,0
S&P 500,USD,ANET,1038045118,142.5,147921429315.0,154.10000610351562,159962759019.5246,0,0,0,0,0
S&P 500,USD,AJG,253484732,304.1499938964844,77097379690.65198,301.739990234375,76486480558.24316,0,0,0,0,0
S&P 500,USD,AIZ,50129712,215.6199951171875,10808968256.666016,217.3699951171875,10896695252.666016,0,0,0,0,0
