index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
HS300,CNY,000001.SZ,8035796667,11.399999618530273,91608078938.38684,11.430000305175781,91849158356.14053,0,0,0,0,0
HS300,CNY,000002.SZ,8239467268,6.800000190734863,56028378993.95366,6.75,55616404059.0,0,0,0,0,0
HS300,CNY,000063.SZ,3755314063,44.470001220703125,166998820965.7336,52.0,195276331276.0,0,0,0,0,0
HS300,CNY,000100.SZ,16529676381,4.349999904632568,71904090680.95721,4.360000133514404,72069391228.1099,0,0,0,0,0
HS300,CNY,000157.SZ,5176234824,7.789999961853027,40322869081.50231,8.0,41409878592.0,0,0,0,0,0
HS300,CNY,000166.SZ,15801206615,5.170000076293945,81692239405.0864,5.420000076293945,85642541058.8364,0,0,0,0,0
HS300,CNY,000301.SZ,1870646955,9.329999923706055,17453135947.43096,9.920000076293945,18556817936.31904,0,0,0,0,0
HS300,CNY,000333.SZ,4018986087,74.19999694824219,298208755390.4278,72.83000183105469,292702764075.1933,0,0,0,0,0
HS300,CNY,000338.SZ,6792076487,13.770000457763672,93526896335.15587,14.3100004196167,97194617379.03871,0,0,0,0,0
HS300,CNY,000408.SZ,1072426509,54.380001068115234,58318554704.895096,60.70000076293945,65096289914.49649,0,0,0,0,0
HS300,CNY,000425.SZ,7763231764,10.5,81513933522.0,11.1899995803833,86870560181.57831,0,0,0,0,0
HS300,CNY,000538.SZ,721752066,57.11000061035156,41219260929.7825,57.33000183105469,41378047265.3475,0,0,0,0,0
HS300,CNY,000568.SZ,721403432,127.58000183105469,92036651175.48914,128.8699951171875,92967256759.3623,0,0,0,0,0
HS300,CNY,000596.SZ,257195616,154.22000122070312,39664708213.47949,154.27999877929688,39680139322.52051,0,0,0,0,0
HS300,CNY,000617.SZ,2391628520,10.359999656677246,24777270646.09951,11.100000381469727,26547077484.333878,0,0,0,0,0
HS300,CNY,000625.SZ,6434935839,12.279999732971191,79021010384.60675,12.4399995803833,80050599136.95346,0,0,0,0,0
HS300,CNY,000630.SZ,6688920010,4.760000228881836,31839260778.572292,5.880000114440918,39330850424.28615,0,0,0,0,0
HS300,CNY,000651.SZ,3844730715,39.849998474121094,153212513126.1565,40.40999984741211,155365567606.49066,0,0,0,0,0
HS300,CNY,000661.SZ,290172238,126.88999938964844,36819955102.71292,136.3000030517578,39550476924.935394,0,0,0,0,0
HS300,CNY,000708.SZ,815065468,13.279999732971191,10824069197.39404,14.0600004196167,11459820822.095081,0,0,0,0,0
HS300,CNY,000725.SZ,30955667373,4.099999904632568,126918233277.13751,4.170000076293945,129085135307.14,0,0,0,0,0
HS300,CNY,000768.SZ,1260138644,25.329999923706055,31919311756.37905,26.56999969482422,33481883386.516205,0,0,0,0,0
HS300,CNY,000776.SZ,3923171173,20.860000610351562,81837353063.29366,24.049999237060547,94352263717.50793,0,0,0,0,0
HS300,CNY,000786.SZ,982262964,24.100000381469727,23672537807.103584,24.579999923706055,24144023580.179283,0,0,0,0,0
HS300,CNY,000792.SZ,3302893749,19.59000015258789,64703689046.89159,21.989999771118164,72630632784.53761,0,0,0,0,0
HS300,CNY,000800.SZ,1053301767,6.96999979019165,7341513094.998495,7.099999904632568,7478442445.249315,0,0,0,0,0
HS300,CNY,000807.SZ,2007843299,19.700000762939453,39554514522.16287,20.989999771118164,42144630386.45114,0,0,0,0,0
HS300,CNY,000858.SZ,1745054511,120.16999816894531,209703197391.57977,120.7300033569336,210680436971.0621,0,0,0,0,0
HS300,CNY,000876.SZ,2700896193,9.739999771118164,26306728301.63392,9.930000305175781,26819900020.738106,0,0,0,0,0
HS300,CNY,000895.SZ,1027341343,24.700000762939453,25375331955.899242,24.829999923706055,25508885468.310074,0,0,0,0,0
HS300,CNY,000938.SZ,1976343794,29.93000030517578,59151970357.55226,29.290000915527344,57887111535.656784,0,0,0,0,0
HS300,CNY,000963.SZ,741549627,41.72999954223633,30944865595.25552,41.290000915527344,30618584777.73896,0,0,0,0,0
HS300,CNY,000975.SZ,1642098013,21.059999465942383,34582583276.805046,23.520000457763672,38622146017.45282,0,0,0,0,0
HS300,CNY,000977.SZ,989215917,71.98999786376953,71213651751.63681,69.66000366210938,68908784400.83688,0,0,0,0,0
HS300,CNY,000983.SZ,2110859716,7.130000114440918,15050430016.648724,7.320000171661377,15451493483.473085,0,0,0,0,0
HS300,CNY,000999.SZ,612455072,28.389999389648438,17387599120.26709,29.049999237060547,17791819374.333862,0,0,0,0,0
HS300,CNY,001289.SZ,3436720425,17.399999618530273,59798934083.9952,18.049999237060547,62032801049.2404,0,0,0,0,0
HS300,CNY,001391.SZ,1827303253,6.570000171661377,12005382685.887392,6.599999904632568,12060201295.534782,0,0,0,0,0
HS300,CNY,001965.SZ,1905776177,9.880000114440918,18829068846.858776,9.970000267028809,19000588993.587143,0,0,0,0,0
HS300,CNY,001979.SZ,3435858835,9.949999809265137,34186794752.911934,10.180000305175781,34977043988.840904,0,0,0,0,0
HS300,CNY,002001.SZ,1471131764,23.670000076293945,34821688966.11845,24.799999237060547,36484066624.81554,0,0,0,0,0
HS300,CNY,002027.SZ,9733176083,8.260000228881836,80396036673.32721,7.769999980926514,75626777979.2644,0,0,0,0,0
HS300,CNY,002028.SZ,504445543,103.0999984741211,52008334713.57719,110.63999938964844,55811854569.630875,0,0,0,0,0
HS300,CNY,002049.SZ,614223407,89.0,54665883223.0,86.23999786376953,52970625307.55724,0,0,0,0,0
