index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
HSI,HKD,0001.HK,2649624785,49.70000076293945,131686353836.00328,52.04999923706055,137912968037.7467,0,0,0,0,0
HSI,HKD,0002.HK,1812324052,64.5,116894901354.0,65.69999694824219,119069684685.62592,0,0,0,0,0
HSI,HKD,0003.HK,10849968067,6.75,73237284452.25,6.960000038146973,75515778160.21344,0,0,0,0,0
HSI,HKD,0005.HK,34247386260,106.69999694824219,3654196009427.2715,103.5,3544604477910.0,0,0,0,0,0
HSI,HKD,0006.HK,1363374522,49.65999984741211,67705178554.48556,49.18000030517578,67050759408.028885,0,0,0,0,0
HSI,HKD,0011.HK,684844220,118.19999694824219,80948584714.0213,150.39999389648438,103000566508.0426,0,0,0,0,0
HSI,HKD,0012.HK,1331855920,27.139999389648438,36146568855.89966,27.34000015258789,36412941056.025085,0,0,0,0,0
HSI,HKD,0016.HK,1384983180,91.5999984741211,126864457174.68338,96.80000305175781,134066376050.63324,0,0,0,0,0
HSI,HKD,0027.HK,2592475012,42.279998779296875,109609840342.71765,38.5,99810287962.0,0,0,0,0,0
HSI,HKD,0066.HK,1587516653,26.34000015258789,41815188882.25581,26.719999313354492,42418443878.09882,0,0,0,0,0
HSI,HKD,0101.HK,1709287518,8.5,14528943903.0,8.979999542236328,15349401129.19027,0,0,0,0,0
HSI,HKD,0175.HK,5681798000,18.229999542236328,103579174939.07928,19.049999237060547,108238247565.13214,0,0,0,0,0
HSI,HKD,0241.HK,5824140625,6.210000038146973,36167913503.42333,6.21999979019165,36226153465.54667,0,0,0,0,0
HSI,HKD,0267.HK,4942144718,11.15999984741211,55154334298.76856,11.369999885559082,56192184878.07642,0,0,0,0,0
HSI,HKD,0285.HK,650567735,39.5,25697425532.5,41.41999816894531,26946514392.4749,0,0,0,0,0
HSI,HKD,0288.HK,7467316342,8.520000457763672,63621538652.10615,7.71999979019165,57647680593.53468,0,0,0,0,0
HSI,HKD,0291.HK,1559553000,26.3799991607666,41141006831.171036,27.68000030517578,43168427515.937805,0,0,0,0,0
HSI,HKD,0300.HK,4018986087,81.80000305175781,328753074181.5722,81.3499984741211,326944512044.9639,0,0,0,0,0
HSI,HKD,0316.HK,130133162,127.0999984741211,16539924691.632553,123.0,16006378926.0,0,0,0,0,0
HSI,HKD,0322.HK,1860670416,10.399999618530273,19350971616.610565,10.479999542236328,19499825107.93268,0,0,0,0,0
HSI,HKD,0386.HK,34160845721,4.070000171661377,139034647948.5678,4.110000133514404,140401080474.27496,0,0,0,0,0
HSI,HKD,0388.HK,1188869126,430.20001220703125,511451512517.7626,444.6000061035156,528571220675.8813,0,0,0,0,0
HSI,HKD,0669.HK,1425122882,96.0999984741211,136954306785.63506,94.75,135030393069.5,0,0,0,0,0
HSI,HKD,0688.HK,3703420242,13.949999809265137,51662711669.52865,14.15999984741211,52440430061.62292,0,0,0,0,0
HSI,HKD,0700.HK,6251524170,644.0,4025981565480.0,651.5,4072867996755.0,0,0,0,0,0
HSI,HKD,0728.HK,23596945856,5.389999866485596,127187535013.30783,5.53000020980835,130491115534.51627,0,0,0,0,0
HSI,HKD,0762.HK,6139819631,8.819999694824219,54153207271.69575,8.949999809265137,54951384526.372345,0,0,0,0,0
HSI,HKD,0823.HK,2580356372,39.7400016784668,102543366554.3225,40.86000061035156,105433362934.84454,0,0,0,0,0
HSI,HKD,0836.HK,2149669685,17.530000686645508,37683711054.11103,18.25,39231471751.25,0,0,0,0,0
HSI,HKD,0857.HK,29369379870,7.110000133514404,208816294796.93527,7.269999980926514,213515391094.72354,0,0,0,0,0
HSI,HKD,0868.HK,1586758945,8.680000305175781,13773068126.8404,9.100000381469727,14439507004.8005,0,0,0,0,0
HSI,HKD,0881.HK,694404990,14.029999732971191,9742501824.273863,14.25,9895271107.5,0,0,0,0,0
HSI,HKD,0883.HK,17093672651,19.1200008392334,326831035432.701,18.860000610351562,322386676631.0098,0,0,0,0,0
HSI,HKD,0939.HK,102678149723,7.380000114440918,757764756706.3217,7.340000152587891,753657634634.2623,0,0,0,0,0
HSI,HKD,0941.HK,6646417458,85.0,564945483930.0,84.80000305175781,563616220721.6564,0,0,0,0,0
HSI,HKD,0960.HK,1995608326,11.25,22450593667.5,10.609999656677246,21173403653.72225,0,0,0,0,0
HSI,HKD,0968.HK,4495647135,3.3299999237060547,14970504616.559343,3.5899999141693115,16139372828.785511,0,0,0,0,0
HSI,HKD,0981.HK,6119320347,72.94999694824219,446404400638.9663,77.55000305175781,474553311584.5337,0,0,0,0,0
HSI,HKD,0992.HK,8684253884,11.510000228881836,99955764192.50797,12.239999771118164,106295265552.49203,0,0,0,0,0
HSI,HKD,1024.HK,2783375868,75.5999984741211,210423211373.70547,83.9000015258789,233525239572.29453,0,0,0,0,0
HSI,HKD,1038.HK,607175846,51.29999923706055,31148120436.561592,51.75,31421350030.5,0,0,0,0,0
HSI,HKD,1044.HK,888701278,24.959999084472656,22181983085.24968,26.540000915527344,23586132731.75032,0,0,0,0,0
HSI,HKD,1088.HK,5955588857,36.939998626708984,219999444198.82333,39.560001373291016,235603103361.67667,0,0,0,0,0
HSI,HKD,1093.HK,7841713564,9.09000015258789,71281177493.31053,9.529999732971191,74731528170.95657,0,0,0,0,0
HSI,HKD,1099.HK,1341819749,18.18000030517578,24394283446.31089,18.8799991607666,25333555735.02005,0,0,0,0,0
HSI,HKD,1109.HK,2884251132,29.6200008392334,85431520950.39987,29.459999084472656,84970035708.10922,0,0,0,0,0
